tiempo,a_x,a_y,a_z,a_mod
4.473500000000000227e+02,-1.264386216817097175e-01,1.532938143095180505e-01,9.797975013849026027e+00,9.799989800533884576e+00
4.473799999999999955e+02,-1.204972126094036172e-01,3.979844620641881381e+00,5.802364518651479841e+00,7.037124184637100655e+00
4.474150000000000205e+02,7.186529378995104578e-01,7.023080847344131961e-01,9.911211849571429866e+00,9.962018822413458707e+00
4.474499999999999886e+02,-1.264187706409886369e-01,1.537335889594165783e-01,9.797653169974362086e+00,9.799674655877785412e+00
4.474800000000000182e+02,-1.264200109223345414e-01,1.537209121278551027e-01,9.797680285142034151e+00,9.799701582591579196e+00
4.475149999999999864e+02,-1.264270811128929417e-01,1.528077753722695831e-01,9.797791730125894105e+00,9.799798814770449340e+00
4.475450000000000159e+02,-1.264277643192543987e-01,1.517124980945986357e-01,9.797819386602450109e+00,9.799809457032910842e+00
4.475799999999999841e+02,-1.264276162988573760e-01,1.504338788130511750e-01,9.797850716240180446e+00,9.799821067335157565e+00
4.476150000000000091e+02,-1.263943995568122813e-01,1.491557305013918311e-01,9.797880869579177698e+00,9.799831249090280139e+00
4.476449999999999818e+02,-1.264296983966099464e-01,1.480586168733658281e-01,9.797906445503757666e+00,9.799840638373217061e+00
4.476800000000000068e+02,-1.264299255269732136e-01,1.467782935392689114e-01,9.797935479748250742e+00,9.799850410023239533e+00
4.477099999999999795e+02,-1.264670187207562746e-01,1.456812740593963762e-01,9.797959679352613804e+00,9.799858714219061184e+00
4.477450000000000045e+02,-1.264331291224444487e-01,1.444014860732023564e-01,9.797986402801653227e+00,9.799866053921652664e+00
4.477799999999999727e+02,-1.264323370628701038e-01,1.431197492687398543e-01,9.798013209986359939e+00,9.799874043147347891e+00
4.478100000000000023e+02,-1.264238762732316779e-01,1.420225952842598394e-01,9.798035354822761889e+00,9.799880112961588452e+00
4.478450000000000273e+02,-1.264338878913601472e-01,1.407401325345791765e-01,9.798060626036347642e+00,9.799887006715788829e+00
4.478750000000000000e+02,-1.264341586134415107e-01,1.396412419968484919e-01,9.798081846614108414e+00,9.799892506853309371e+00
4.479100000000000250e+02,-1.264341906021207163e-01,1.383587812771783498e-01,9.798106090736034446e+00,9.799898556731507782e+00
4.479449999999999932e+02,-1.264347352014299763e-01,1.370763283898871476e-01,9.798129666230646961e+00,9.799904112711480764e+00
4.479750000000000227e+02,-1.264349718413428358e-01,1.359767651092349261e-01,9.798149479323516431e+00,9.799908606814748069e+00
4.480099999999999909e+02,-1.264351385309152587e-01,1.346936590382084020e-01,9.798172126229180989e+00,9.799913532335624566e+00
4.480400000000000205e+02,-1.264353690449976364e-01,1.335937229089243783e-01,9.798191121303709394e+00,9.799917470822958165e+00
4.480749999999999886e+02,-1.264356662331103665e-01,1.323102958152507502e-01,9.798212831740981343e+00,9.799921769492252466e+00
4.481100000000000136e+02,-1.264448150758856471e-01,1.310254886202517621e-01,9.798234161576532486e+00,9.799925951506629929e+00
4.481399999999999864e+02,-1.264360126467483914e-01,1.299261555938533985e-01,9.798251976703799215e+00,9.799929013527664878e+00
4.481750000000000114e+02,-1.271823605857588801e-01,1.281640696204241481e-01,9.798245252207498979e+00,9.799908744676791628e+00
4.482049999999999841e+02,-5.491485373916015211e-01,-1.369700480018296307e-01,9.731143459501975457e+00,9.747588314017834321e+00
4.482400000000000091e+02,-1.239836731966813405e-01,1.277853135707204268e-01,9.798931100174796072e+00,9.800548542992711276e+00
4.482749999999999773e+02,-1.242542140013032370e-01,1.263303098233403698e-01,9.798962909211772043e+00,9.800564909890917775e+00
4.483050000000000068e+02,-1.256120859540835188e-01,1.243548093483372446e-01,9.798812772560319573e+00,9.800406841883507525e+00
4.483399999999999750e+02,-1.279048819873096210e-01,1.216860149941133840e-01,9.798361215468096574e+00,9.799951512832642209e+00
4.483700000000000045e+02,-1.270002819677993611e-01,1.211492234025207670e-01,9.798381554204395272e+00,9.799953432936499453e+00
4.484049999999999727e+02,-1.264193744211755677e-01,1.202126763153049810e-01,9.798393987714453246e+00,9.799946820480949228e+00
4.484399999999999977e+02,-1.264196346700827422e-01,1.189266205868186321e-01,9.798411949171018875e+00,9.799949091233674636e+00
4.484700000000000273e+02,-1.264207289224610065e-01,1.178244477761857811e-01,9.798427114871712362e+00,9.799950955318513124e+00
4.485049999999999955e+02,-1.264219267436637317e-01,1.165385384618136955e-01,9.798444514047524478e+00,9.799952991181969608e+00
4.485350000000000250e+02,-1.264228660152068584e-01,1.154362937391718719e-01,9.798459185744809119e+00,9.799954627123055317e+00
4.485699999999999932e+02,-1.264239132862232107e-01,1.141503170390038291e-01,9.798476028341950084e+00,9.799956417184851887e+00
4.486050000000000182e+02,-1.264248780036009712e-01,1.128642958699442589e-01,9.798492579815913928e+00,9.799958083367906525e+00
4.486349999999999909e+02,-1.264256514965486633e-01,1.117619730473944778e-01,9.798506544026647447e+00,9.799959422227665584e+00
4.486700000000000159e+02,-1.264264862067905892e-01,1.104758882953969790e-01,9.798522581235690865e+00,9.799960885294135338e+00
4.486999999999999886e+02,-1.264271519079223083e-01,1.093735012714348309e-01,9.798536114101894512e+00,9.799962059461197583e+00
4.487350000000000136e+02,-1.264278919711228355e-01,1.080873858973262908e-01,9.798551660878301206e+00,9.799963344102838647e+00
4.487699999999999818e+02,-5.489698280331820612e-01,-1.576836868850184370e-01,9.731305495725688814e+00,9.748053070656798269e+00
4.488000000000000114e+02,-1.315938194322409382e-01,1.025199284653393467e-01,9.798306051778139292e+00,9.799725952972226040e+00
4.488349999999999795e+02,-1.350931904400497763e-01,9.901860596385113344e-02,9.798295592643317065e+00,9.799727107182308217e+00
4.488650000000000091e+02,-1.382308453639068957e-01,9.608255540854639121e-02,9.798285661564451132e+00,9.799731707025625127e+00
4.488999999999999773e+02,-1.417591562108785064e-01,9.258971502904964068e-02,9.798271661443427760e+00,9.799734489522872849e+00
4.489350000000000023e+02,-1.455181470611641714e-01,8.897625631491298814e-02,9.798220973342264273e+00,9.799705431682943058e+00
4.489649999999999750e+02,-1.487796004441245268e-01,8.583699206237624391e-02,9.798201674764401403e+00,9.799707108790066457e+00
4.490000000000000000e+02,-1.525839159552638546e-01,8.217402864416825659e-02,9.798176693014307048e+00,9.799709226804672824e+00
4.490299999999999727e+02,-1.557205895275465546e-01,7.894756732929895937e-02,9.798152524478775049e+00,9.799707878979852183e+00
4.490649999999999977e+02,-1.594595028737238462e-01,7.526180424378701994e-02,9.798124033227486152e+00,9.799710518313530017e+00
4.491000000000000227e+02,-1.632651543177855158e-01,7.161287337654495544e-02,9.798105128125660812e+00,9.799726935790101123e+00
4.491299999999999955e+02,-1.651750309637306235e-01,7.022094508209462960e-02,9.798278991806926186e+00,9.799922702412864339e+00
4.491650000000000205e+02,-1.658412725218129657e-01,7.021268884095864526e-02,9.798273115603732819e+00,9.799928020006515084e+00
4.491949999999999932e+02,-1.664591598557445540e-01,7.022134981091450456e-02,9.798266510051243827e+00,9.799931953430132126e+00
4.492300000000000182e+02,-1.671818351869524266e-01,7.023128572131358272e-02,9.798258442474834240e+00,9.799936260253936382e+00
4.492649999999999864e+02,-1.679023917332272964e-01,7.023962056605002890e-02,9.798250063338992177e+00,9.799940261102083383e+00
4.492950000000000159e+02,-1.685215165112849689e-01,7.024669279661813204e-02,9.798242602752688768e+00,9.799943479519354739e+00
4.493299999999999841e+02,-1.692432769602761622e-01,7.025405841855109079e-02,9.798233616781443445e+00,9.799946986006940364e+00
4.493600000000000136e+02,-1.698638007388085513e-01,7.026028395032728191e-02,9.798225713751367749e+00,9.799949864969754287e+00
4.493949999999999818e+02,-1.705893791615154809e-01,7.026826279232353811e-02,9.798216079331783845e+00,9.799952892862011211e+00
4.494300000000000068e+02,-1.713117795867073745e-01,7.027374675979335128e-02,9.798206357446819226e+00,9.799955813595287779e+00
4.494599999999999795e+02,-1.719326717412447969e-01,7.027891331276063525e-02,9.798197752360023216e+00,9.799958120503450942e+00
4.494950000000000045e+02,-1.726579004275427265e-01,7.028488170675778468e-02,9.798187462748707333e+00,9.799960625958787475e+00
4.495249999999999773e+02,-1.732790624094378285e-01,7.028929162544754472e-02,9.798178497113788410e+00,9.799962657035470315e+00
4.495600000000000023e+02,-1.740037462086486408e-01,7.029395241567346075e-02,9.798167849508493177e+00,9.799964885170902917e+00
4.495950000000000273e+02,-1.747293283264215735e-01,7.029864400446456107e-02,9.798156963220582938e+00,9.799966944507223943e+00
4.496250000000000000e+02,-1.753512102716410781e-01,7.030227744763761777e-02,9.798147488336105937e+00,9.799968605069365069e+00
4.496600000000000250e+02,-1.760768652272856893e-01,7.030619437122832827e-02,9.798136265058225547e+00,9.799970423020896604e+00
4.496899999999999977e+02,-1.766949668473684898e-01,7.030785459545285665e-02,9.798126541952653312e+00,9.799971838625051390e+00
4.497250000000000227e+02,-1.774254032545861948e-01,7.031295056631638174e-02,9.798114937140661951e+00,9.799973469665943071e+00
4.497599999999999909e+02,-1.781517361336418248e-01,7.031619396096781827e-02,9.798103220195921281e+00,9.799974955163623491e+00
4.497900000000000205e+02,-1.787744958768864856e-01,7.031882292429708636e-02,9.798093050240069601e+00,9.799976146827923174e+00
4.498249999999999886e+02,-1.795012241244111073e-01,7.032170343693823489e-02,9.798081046195257215e+00,9.799977449935646234e+00
4.498550000000000182e+02,-1.801242391339427096e-01,7.032401346288724708e-02,9.798070641457973906e+00,9.799978495047517058e+00
4.498899999999999864e+02,-1.808512203091485748e-01,7.032652612257722646e-02,9.798058376828434390e+00,9.799979639769750506e+00
4.499250000000000114e+02,-1.815783605101693732e-01,7.032889010022390364e-02,9.798045975877995417e+00,9.799980704022191347e+00
4.499549999999999841e+02,-1.822059565256073099e-01,7.033234780890934568e-02,9.798035198350758535e+00,9.799981601914470986e+00
4.499900000000000091e+02,-1.829290832412550638e-01,7.033284593785803229e-02,9.798022614810273367e+00,9.799982495854099085e+00
4.500199999999999818e+02,-1.835526324789941710e-01,7.033451010131305803e-02,9.798011692335773404e+00,9.799983246687194338e+00
4.500550000000000068e+02,-1.842759501297307756e-01,7.033474441166609470e-02,9.797998894819382798e+00,9.799984027790531016e+00
4.500899999999999750e+02,-1.850078799504737137e-01,7.033802051079245110e-02,9.797985885109106619e+00,9.799984834558184588e+00
4.501200000000000045e+02,-1.856316748717782295e-01,7.033938446465812233e-02,9.797974691593932306e+00,9.799985449215615319e+00
4.501549999999999727e+02,-1.863595175668955883e-01,7.034088148197362167e-02,9.797961535132998279e+00,9.799986120058600036e+00
4.501850000000000023e+02,-1.869834474732810503e-01,7.034208114665684020e-02,9.797950178990047831e+00,9.799986659581744419e+00
4.502200000000000273e+02,-1.877114369412463402e-01,7.034338968972145278e-02,9.797936840528809199e+00,9.799987250350035595e+00
4.502549999999999955e+02,-1.884395004005036123e-01,7.034461688129803325e-02,9.797923405869827462e+00,9.799987799876445749e+00
4.502850000000000250e+02,-1.890597345889629133e-01,7.034416865475960623e-02,9.797911863962291079e+00,9.799988203017367283e+00
4.503199999999999932e+02,-1.897554591742816599e-01,7.031066438757105352e-02,9.797883258361272496e+00,9.799972809568869181e+00
4.503500000000000227e+02,-7.874182366492037122e-02,3.259458450750905456e+00,1.294215237052765488e+01,1.334651930837850209e+01
4.503849999999999909e+02,-1.911034260647639649e-01,7.145010480250602036e-02,9.797568787428730275e+00,9.799692841172506164e+00
4.504200000000000159e+02,-1.918078259382761663e-01,7.210578993760843880e-02,9.797570429517415747e+00,9.799713047247239572e+00
4.504499999999999886e+02,-1.924116809907474024e-01,7.266868600787912413e-02,9.797570659320063768e+00,9.799729272652239587e+00
4.504850000000000136e+02,-1.931162212703972092e-01,7.332632823296707236e-02,9.797569637072838233e+00,9.799747007888594652e+00
4.505149999999999864e+02,-1.937201575101361317e-01,7.389060827700005829e-02,9.797567716926664616e+00,9.799761246539675952e+00
4.505550000000000068e+02,-1.944246727277298692e-01,7.454987594013855190e-02,9.797564335967887672e+00,9.799776811478812633e+00
4.505849999999999795e+02,-1.951292327938645987e-01,7.520996863348132500e-02,9.797559796974258717e+00,9.799791320847544895e+00
4.506150000000000091e+02,-1.957331391947168542e-01,7.577635528848855606e-02,9.797555039869990878e+00,9.799802971339866886e+00
4.506499999999999773e+02,2.596254266074088601e+00,7.362829319616805146e-02,1.206691144029817764e+01,1.234326978752655712e+01
4.506800000000000068e+02,-1.951063663469223275e-01,7.701304287323823550e-02,9.797399168185370044e+00,9.799644277407271176e+00
4.507149999999999750e+02,-1.940176242898120629e-01,7.767394581706175971e-02,9.797438666826034037e+00,9.799667367345268332e+00
4.507500000000000000e+02,-1.929282532278185081e-01,7.833515536269165802e-02,9.797476422157423315e+00,9.799688870070816904e+00
4.507799999999999727e+02,-1.919936484838257185e-01,7.890237178937689611e-02,9.797507500412173442e+00,9.799706136714759097e+00
4.508149999999999977e+02,-1.909025112669716362e-01,7.956461186766318472e-02,9.797542343816166621e+00,9.799725010179646034e+00
4.508450000000000273e+02,-1.899668340830415469e-01,8.013261496085997970e-02,9.797571059027108120e+00,9.799740164449135094e+00
4.508799999999999955e+02,-1.888749208811851266e-01,8.079584278898264971e-02,9.797603299604817906e+00,9.799756737816355923e+00
4.509150000000000205e+02,-1.875274822079743275e-01,8.126643370741253036e-02,9.797631657341604239e+00,9.799763103400671582e+00
4.509449999999999932e+02,-1.868409272080567562e-01,8.212461130000645038e-02,9.797755124929020454e+00,9.799880584575202391e+00
4.509800000000000182e+02,-1.857474348841209599e-01,8.278130668679999082e-02,9.797777567097732287e+00,9.799887760001457337e+00
4.510099999999999909e+02,-1.848097527582606703e-01,8.334417514285162587e-02,9.797796303725801792e+00,9.799893535419036183e+00
4.510450000000000159e+02,-1.837160746780592269e-01,8.399991979571383438e-02,9.797817609933044736e+00,9.799899871944349528e+00
4.510799999999999841e+02,-1.826212997642650271e-01,8.465657795730140156e-02,9.797838353902909247e+00,9.799905799778379389e+00
4.511100000000000136e+02,-1.816826045283359004e-01,8.521943934113723751e-02,9.797855712438074960e+00,9.799910585479095104e+00
4.511449999999999818e+02,-1.805871131583469402e-01,8.587611126738597944e-02,9.797875505128603280e+00,9.799915858104311539e+00
4.511750000000000114e+02,-1.796478567142214544e-01,8.643899829199749862e-02,9.797892102999499642e+00,9.799920138188253915e+00
4.512099999999999795e+02,-1.785517656502095540e-01,8.709575080851318651e-02,9.797911079777851029e+00,9.799924894102979067e+00
4.512450000000000045e+02,-1.774553652735759435e-01,8.775257980840424354e-02,9.797929701209652009e+00,9.799929456469248734e+00
4.512749999999999773e+02,-1.765153692433527877e-01,8.831569968345912014e-02,9.797945452924398779e+00,9.799933287368419954e+00
4.513100000000000023e+02,-1.754184551549543281e-01,8.897296473787479065e-02,9.797963754045840190e+00,9.799937833907890194e+00
4.513399999999999750e+02,-1.744810942044512647e-01,8.953851761680706178e-02,9.797979734280891861e+00,9.799942227980269038e+00
4.513750000000000000e+02,-1.733836457664734987e-01,9.019861278832538853e-02,9.798000155484588802e+00,9.799949220544167616e+00
4.514100000000000250e+02,-1.722852260946878267e-01,9.088119251684556588e-02,9.798042401503201049e+00,9.799978392422016071e+00
4.514399999999999977e+02,-1.716804944138397571e-01,9.099248695617560834e-02,9.797996923888547371e+00,9.799923343851935087e+00
4.514750000000000227e+02,-1.711158102539352410e-01,9.099810221583327918e-02,9.798011266312624201e+00,9.799927859424009569e+00
4.515049999999999955e+02,-1.706653166306441871e-01,9.095680118304547146e-02,9.798036546377451472e+00,9.799944895463967853e+00
4.515400000000000205e+02,-1.701002589993627911e-01,9.095989942722945698e-02,9.798049929016528381e+00,9.799948480115405758e+00
4.515749999999999886e+02,-1.695353601241896269e-01,9.096309019793789863e-02,9.798063021542265716e+00,9.799951810913396955e+00
4.516050000000000182e+02,-1.690511275697184901e-01,9.096554982539803436e-02,9.798074051144068264e+00,9.799954496154070327e+00
4.516399999999999864e+02,-1.684923466996369190e-01,9.097148079481096050e-02,9.798086779168103888e+00,9.799957653649485678e+00
4.516700000000000159e+02,-1.680091157840072624e-01,9.097418736805006068e-02,9.798097454557330721e+00,9.799960055773526690e+00
4.517049999999999841e+02,-1.674453487269543517e-01,9.097887822484654330e-02,9.798109721752586765e+00,9.799962715265598590e+00
4.517400000000000091e+02,-1.642691269649197150e-01,8.420377307498364550e-01,1.058048363812998893e+01,1.061520823643213163e+01
4.517699999999999818e+02,-1.663788470910251560e-01,8.998348369206098096e-02,9.798109286469152579e+00,9.799934925176275513e+00
4.518050000000000068e+02,-1.658242140592418312e-01,8.902323427115797772e-02,9.798131211157716791e+00,9.799938675179118874e+00
4.518349999999999795e+02,-1.653400838010314067e-01,8.819780484159214784e-02,9.798149661930432686e+00,9.799941479094538721e+00
4.518700000000000045e+02,-1.647752496059607663e-01,8.723474641096243265e-02,9.798170863840931943e+00,9.799944543765818139e+00
4.519049999999999727e+02,-1.642003154213237670e-01,8.626896172502850069e-02,9.798191666277197953e+00,9.799947143043452158e+00
4.519350000000000023e+02,-1.637263395687046375e-01,8.544611041585044309e-02,9.798209359592700451e+00,9.799949694078218698e+00
4.519700000000000273e+02,-1.631235862353455912e-01,8.452308332106589495e-02,9.798235743000697440e+00,9.799958016819092066e+00
4.520000000000000000e+02,-1.626814782566487760e-01,8.365845769087656980e-02,9.798252666017868151e+00,9.799960168696465246e+00
4.520350000000000250e+02,-1.621126491786537005e-01,8.270515074875242623e-02,9.798278191597857401e+00,9.799968172036390257e+00
4.520699999999999932e+02,-1.615478178057653258e-01,8.174103596476907374e-02,9.798296973649486930e+00,9.799969534556069561e+00
4.521000000000000227e+02,-1.610637087282937585e-01,8.091459263364812748e-02,9.798312910928558495e+00,9.799970642304989710e+00
4.521349999999999909e+02,-1.604988998862149352e-01,7.995035234783783029e-02,9.798331322922315678e+00,9.799971870850743727e+00
4.521650000000000205e+02,-1.600147765099771691e-01,7.912381727942872922e-02,9.798346956777056249e+00,9.799972877133109606e+00
4.521999999999999886e+02,-1.594499631560445663e-01,7.815948601828465181e-02,9.798365034370718263e+00,9.799974007250416008e+00
4.522350000000000136e+02,-1.588851564882831080e-01,7.719511270096966749e-02,9.798382952771683918e+00,9.799975105455317248e+00
4.522649999999999864e+02,-1.584010297865461048e-01,7.636850406970054073e-02,9.798398199885198778e+00,9.799976036611761643e+00
4.523000000000000114e+02,-1.578377543712035092e-01,7.540455078596744465e-02,9.798415898385226086e+00,9.799977179601620847e+00
4.523299999999999841e+02,-1.573520831085302440e-01,7.457758589508872715e-02,9.798431001885667513e+00,9.799978142480252785e+00
4.523650000000000091e+02,-1.567872619340722196e-01,7.361341642240749883e-02,9.798448678011197899e+00,9.799979473254092355e+00
4.523999999999999773e+02,-1.562224302442688784e-01,7.264964871878837327e-02,9.798466655945501813e+00,9.799981236045619326e+00
4.524300000000000068e+02,-1.557382861304768551e-01,7.182447382168061223e-02,9.798482954472719442e+00,9.799983743756875754e+00
4.524649999999999750e+02,-1.551734012923088879e-01,7.086760357313054426e-02,9.798507995567875994e+00,9.799992854125578745e+00
4.524950000000000045e+02,-1.548549710025568238e-01,7.014615774517543589e-02,9.798478196823719344e+00,9.799952832494675192e+00
4.525299999999999727e+02,-1.561699368420980116e-01,7.033464370538519694e-02,9.798482399139126997e+00,9.799979251892203536e+00
4.525649999999999977e+02,-1.571569803305133683e-01,7.033651093428654189e-02,9.798467438896139470e+00,9.799980086323893502e+00
4.525950000000000273e+02,-1.580028507707783858e-01,7.033793857070184952e-02,9.798454502766354324e+00,9.799980763717666576e+00
4.526299999999999955e+02,-1.589895622744064707e-01,7.033948339654991222e-02,9.798439272891540597e+00,9.799981505512141311e+00
4.526650000000000205e+02,-1.598352174344009613e-01,7.034074242825841261e-02,9.798426099499241815e+00,9.799982099173732308e+00
4.526949999999999932e+02,-1.608217027024586854e-01,7.034213078845047429e-02,9.798410595717133020e+00,9.799982746805515177e+00
4.527300000000000182e+02,-1.618080628390080877e-01,7.034340202556348121e-02,9.798394953319473188e+00,9.799983352263653913e+00
4.527599999999999909e+02,-1.626534310987981791e-01,7.034442990757158731e-02,9.798381434892368347e+00,9.799983837798441400e+00
4.527950000000000159e+02,-1.636395997835437544e-01,7.034556379403053561e-02,9.798365536382984686e+00,9.799984367413074438e+00
4.528249999999999886e+02,-1.644848088519290930e-01,7.034646664409684169e-02,9.798351803687888051e+00,9.799984793179326914e+00
4.528600000000000136e+02,-1.654708017170893608e-01,7.034745259993110955e-02,9.798335660543536108e+00,9.799985258508675301e+00
4.528949999999999818e+02,-1.664567106940420260e-01,7.034836861630293370e-02,9.798319388403333718e+00,9.799985692166224283e+00
4.529250000000000114e+02,-1.673017128725247660e-01,7.034910594943880047e-02,9.798305339763659916e+00,9.799986040351232219e+00
4.529599999999999795e+02,-1.682874793874956365e-01,7.034992005015733296e-02,9.798288832610793975e+00,9.799986420104623619e+00
4.529900000000000091e+02,-1.691323666065852327e-01,7.035056880150417080e-02,9.798274585641729928e+00,9.799986725276582433e+00
4.530249999999999773e+02,-1.701180074619105809e-01,7.035127151604517182e-02,9.798257851390603790e+00,9.799987059185555793e+00
4.530600000000000023e+02,-1.711035872141893621e-01,7.035193905929935931e-02,9.798240995599586611e+00,9.799987369417133110e+00
4.530899999999999750e+02,-1.719483237187305336e-01,7.035246331299029043e-02,9.798226453957498805e+00,9.799987619285875695e+00
4.531250000000000000e+02,-1.729338010638345191e-01,7.035305257198819218e-02,9.798209378042615825e+00,9.799987891192460054e+00
4.531549999999999727e+02,-1.737784532685841543e-01,7.035350966230759229e-02,9.798194649938986700e+00,9.799988110463973001e+00
4.531899999999999977e+02,-1.747638382475451280e-01,7.035402579611722829e-02,9.798177358621231292e+00,9.799988348926872206e+00
4.532250000000000227e+02,-1.757491764533325729e-01,7.035449668956980651e-02,9.798159953642890940e+00,9.799988571697404893e+00
4.532549999999999955e+02,-1.765937222122655748e-01,7.035488256213166813e-02,9.798144944436069537e+00,9.799988750218197708e+00
4.532900000000000205e+02,-1.775789867953067314e-01,7.035529920693102401e-02,9.798127329570359478e+00,9.799988945460668788e+00
4.533199999999999932e+02,-1.784234698042861667e-01,7.035563410487045977e-02,9.798112142261096835e+00,9.799989102144534669e+00
4.533550000000000182e+02,-1.794086674441803531e-01,7.035599353533318612e-02,9.798094321389976713e+00,9.799989273802035328e+00
4.533899999999999864e+02,-1.803938330495281350e-01,7.035633633401776332e-02,9.798076389885828519e+00,9.799989433213831092e+00
4.534200000000000159e+02,-1.812382354359162173e-01,7.035660907952737131e-02,9.798060933192644484e+00,9.799989561268981575e+00
4.534549999999999841e+02,-1.822233457954508529e-01,7.035691734786901630e-02,9.798042798791584573e+00,9.799989700531487102e+00
4.534850000000000136e+02,-1.830677036888869180e-01,7.035715666544847813e-02,9.798027169665560976e+00,9.799989812807586631e+00
4.535199999999999818e+02,-1.840527647038736059e-01,7.035742125827197657e-02,9.798008835795457117e+00,9.799989935364582294e+00
4.535550000000000068e+02,-1.850378008198154955e-01,7.035765839880288308e-02,9.797990395738761293e+00,9.799990050138653430e+00
4.535849999999999795e+02,-1.858820998969737681e-01,7.035785561286471423e-02,9.797974504795819328e+00,9.799990141808175181e+00
4.536200000000000045e+02,-1.868670959976664048e-01,7.035808030982210193e-02,9.797955866333891706e+00,9.799990241304232796e+00
4.536499999999999773e+02,-1.877113616891143699e-01,7.035824452572589371e-02,9.797939807945301283e+00,9.799990322342114979e+00
4.536850000000000023e+02,-1.886963210747943653e-01,7.035843400916735879e-02,9.797920974802899252e+00,9.799990410163980314e+00
4.537200000000000273e+02,-1.896812628075755791e-01,7.035861778497863595e-02,9.797902036486986432e+00,9.799990491482770238e+00
4.537500000000000000e+02,-1.910979055187365661e-01,1.295290036047372917e-01,9.859622106483280746e+00,9.862324485379819095e+00
4.537850000000000250e+02,-1.915237089743697108e-01,7.071184534198864113e-02,9.797589108292783067e+00,9.799716007676362750e+00
4.538149999999999977e+02,-1.923638732523001993e-01,7.087643445617140825e-02,9.797527642780957891e+00,9.799672200627469465e+00
4.538500000000000227e+02,-1.934158859449209567e-01,7.155865779704710661e-02,9.797528550928037205e+00,9.799698773569094357e+00
4.538849999999999909e+02,-1.944444110188231212e-01,7.221167464235413169e-02,9.797522802134809083e+00,9.799718170094619651e+00
4.539150000000000205e+02,-1.953281057479083205e-01,7.277508336245744336e-02,9.797516697373270134e+00,9.799733808474673680e+00
4.539499999999999886e+02,-1.963590996757757778e-01,7.343328472664940876e-02,9.797508274567563902e+00,9.799750901607199083e+00
4.539800000000000182e+02,-1.972428218859520188e-01,7.399817199496834530e-02,9.797500001508373302e+00,9.799764626755109731e+00
4.540149999999999864e+02,-1.982666362048164377e-01,7.465549846767718933e-02,9.797489177944422423e+00,9.799779451315295375e+00
4.540500000000000114e+02,-1.992976003927800499e-01,7.531603999640665292e-02,9.797477190418867110e+00,9.799793433342410154e+00
4.540799999999999841e+02,-2.001710393190132831e-01,7.588175002339450637e-02,9.797466027666175137e+00,9.799804439285587421e+00
4.541150000000000091e+02,-2.012156104056240513e-01,7.654834146849014143e-02,9.797452047410740050e+00,9.799817038688292570e+00
4.541449999999999818e+02,-2.020993885848443028e-01,7.711618660395053171e-02,9.797439261778668751e+00,9.799826894254044518e+00
4.541800000000000068e+02,-2.031304716636332108e-01,7.777923407900312613e-02,9.797423473305078900e+00,9.799837667688255038e+00
4.542149999999999750e+02,-2.041615863240457962e-01,7.844286781031029054e-02,9.797406795275334090e+00,9.799847710497747499e+00
4.542450000000000045e+02,-2.050454042231072416e-01,7.901211518724500504e-02,9.797391831102098436e+00,9.799855775688003590e+00
4.542799999999999727e+02,-2.060765378970308426e-01,7.967669389819108383e-02,9.797373634266499209e+00,9.799864593168750915e+00
4.543100000000000023e+02,-2.069603793953596338e-01,8.024671202663953562e-02,9.797357434397662601e+00,9.799871674199499338e+00
4.543450000000000273e+02,-2.079915396889808754e-01,8.091214632411412866e-02,9.797337868072791167e+00,9.799879415440685193e+00
4.543799999999999955e+02,-2.091230735929586193e-01,8.157457921838495718e-02,9.797366129249239108e+00,9.799937241760471096e+00
4.544100000000000250e+02,-2.099127659735228191e-01,8.224218642974329141e-02,9.797392357717058076e+00,9.799985926398058211e+00
4.544449999999999932e+02,-2.109434553318063621e-01,8.290121703696252953e-02,9.797364784126122217e+00,9.799986044192523948e+00
4.544750000000000227e+02,-2.118334103880107344e-01,8.346760855138761481e-02,9.797341033195326787e+00,9.799986303876488947e+00
4.545099999999999909e+02,-2.128575686771796704e-01,8.412509700938507196e-02,9.797313207069903385e+00,9.799986298659623785e+00
4.545450000000000159e+02,-2.138882391393674698e-01,8.478410447790639404e-02,9.797285245425301881e+00,9.799986464452008050e+00
4.545749999999999886e+02,-2.148021329940910384e-01,8.535954269708009856e-02,9.797261152705269538e+00,9.799987362347772901e+00
4.546100000000000136e+02,-2.158410432004037316e-01,8.602632611247491845e-02,9.797232960181581518e+00,9.799987834726255898e+00
4.546399999999999864e+02,-2.167319713432407369e-01,8.659636905222567460e-02,9.797208724065825436e+00,9.799988288842332196e+00
4.546750000000000114e+02,-2.177179829805168665e-01,8.723323478875777415e-02,9.797181190035376019e+00,9.799988266714802165e+00
4.547099999999999795e+02,-2.187489450030841442e-01,8.789241031803105009e-02,9.797152941036145535e+00,9.799988873809228451e+00
4.547400000000000091e+02,-2.196327847512701548e-01,8.845752776874232781e-02,9.797128835561949245e+00,9.799989628308592771e+00
4.547749999999999773e+02,-2.206643880977041672e-01,8.911712589427214781e-02,9.797101098470943015e+00,9.799991049381766572e+00
4.548050000000000068e+02,-2.215494713963888362e-01,8.968310047127577012e-02,9.797078237945649803e+00,9.799993327916830310e+00
4.548399999999999750e+02,-2.225858224757694959e-01,9.034601975396887308e-02,9.797055781783486239e+00,9.800000451174980753e+00
4.548750000000000000e+02,-2.237472413449620168e-01,9.109579016412421015e-02,9.797175693596715362e+00,9.800153715233113516e+00
